"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20181231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.87","201801","17","135,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201801","18","164,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201801","18","181,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201801","18","179,000","5","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201801","18","173,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201801","19","182,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201801","19","153,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201801","20","165,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201801","22","140,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201801","22","150,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201801","24","150,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201801","24","172,000","1","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201801","27","165,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201801","27","186,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201801","29","150,500","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201801","30","175,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201801","30","165,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201802","1","167,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201802","5","167,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201802","7","155,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201802","8","184,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201802","12","185,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201802","12","152,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201802","27","142,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.87","201803","1","138,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201803","2","178,000","2","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","53.63","201803","8","165,000","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","8","158,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","9","158,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201803","9","175,000","4","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201803","10","149,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201803","10","180,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","12","159,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","13","159,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201803","14","180,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","14","158,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201803","14","145,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","15","159,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","16","160,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","16","160,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201803","16","148,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","45.26","201803","16","147,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","17","171,500","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201803","17","147,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201803","17","147,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","19","156,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201803","19","145,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","20","160,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","20","162,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201803","21","162,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","21","171,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201803","22","130,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","53.63","201803","22","172,000","4","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201803","22","151,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201803","23","176,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201803","24","184,000","2","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201803","26","190,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","27","174,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201803","29","160,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201804","2","180,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201804","2","142,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201804","2","156,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201804","4","159,500","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201804","6","163,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201804","21","166,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201805","1","166,700","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201805","2","180,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.87","201805","4","165,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201805","10","159,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201805","30","166,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201807","10","206,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201808","7","166,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201808","7","166,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201808","9","167,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201808","10","150,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.87","201808","13","151,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201808","13","207,000","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201808","15","260,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201808","15","199,500","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201808","20","171,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","61.57","201808","20","220,000","2","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201808","20","186,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201808","21","188,000","4","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201808","22","210,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201808","24","160,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201809","19","193,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201810","27","150,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201811","21","215,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","50.39","201801","25","155,000","1","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","50.39","201801","25","134,000","1","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","50.39","201801","25","158,000","4","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","42.55","201801","26","132,000","4","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","50.39","201802","10","154,000","1","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","42.55","201803","29","150,000","1","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","41.99","201807","16","150,000","4","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","41.99","201807","24","145,000","5","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","50.39","201808","4","189,500","3","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","50.39","201808","24","190,000","2","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","35.87","201808","28","157,000","3","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","189","0189","0000","개포주공4단지","41.99","201810","1","170,000","4","1982","삼성로 14",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","74.25","201801","8","155,000","13","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","74.25","201801","10","157,000","9","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","61.19","201801","17","140,000","4","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","74.25","201801","24","155,000","1","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","74.25","201802","4","140,000","3","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","53.98","201802","12","125,000","11","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","61.19","201803","12","137,000","8","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","61.19","201803","14","133,000","13","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","61.19","201804","21","130,000","12","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","61.19","201805","4","129,000","11","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201807","6","160,000","2","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","74.25","201807","14","152,000","4","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","61.19","201807","17","125,000","1","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201807","18","165,000","2","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","53.98","201807","19","125,000","12","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","53.98","201807","24","133,000","4","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201807","30","167,000","13","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201808","17","185,000","3","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201808","24","190,000","14","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201808","30","197,500","12","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","53.98","201809","9","150,000","13","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","187","0187","0000","개포주공5단지","83.17","201812","7","141,000","12","1983","삼성로4길 17",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201801","17","129,000","4","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201801","17","135,400","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201801","22","160,000","7","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201802","5","153,000","4","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201802","19","150,000","13","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201802","20","124,700","2","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201803","7","167,000","7","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201803","11","135,000","9","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201803","19","124,000","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201804","7","151,000","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201804","11","128,000","3","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201804","30","150,000","3","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201805","15","132,000","6","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201805","15","131,300","6","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201807","11","118,500","8","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201807","16","150,000","6","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201807","18","153,100","14","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201807","23","161,000","4","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201807","26","168,000","2","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201807","27","165,000","12","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201807","28","137,000","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201809","5","150,000","2","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201809","12","194,500","14","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201809","29","178,000","7","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201810","19","172,500","12","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201811","8","164,500","7","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201811","27","160,000","3","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201812","30","163,000","9","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201801","9","125,000","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201801","9","155,000","5","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","83.7","201801","10","163,000","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201801","16","158,000","5","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201801","23","143,500","8","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","60.76","201801","25","141,500","5","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","83.7","201802","6","167,000","9","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201802","22","150,000","3","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","83.7","201803","1","171,000","9","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","60.76","201803","10","128,000","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201803","14","120,400","1","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201803","30","115,500","5","1983","개포로 516",""," ","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201804","26","151,000","6","1983","개포로 516",""," ","-","-"
